SYMBOL	fold
ZDHHC16	0
ZDHHC17	1
ZDHHC18	2
ZDHHC2	8
ZDHHC20	8
ZDHHC21	8
ZDHHC23	5
ZDHHC24	2
ZDHHC3	0
ZDHHC4	7
ZDHHC5	8
ZDHHC6	0
ZDHHC7	1
ZDHHC8	1
ZDHHC9	0
ZEB1	3
ZEB2	4
ZER1	0
ZFAND1	3
ZFAND2A	4
ZFAND2B	4
ZFAND3	4
ZFAND4	2
ZFAND5	9
ZFAND6	4
ZFAT	8
ZFC3H1	2
ZFHX3	6
ZFHX4	0
ZFP1	6
ZFP14	5
ZFP28	9
ZFP30	1
ZFP36	2
ZFP36L1	2
ZFP36L2	6
ZFP37	4
ZFP62	6
ZFP64	1
ZFP69	4
ZFP69B	1
ZFP82	2
ZFP90	1
ZFP91	4
ZFPL1	9
ZFPM1	4
ZFR	7
ZFX	3
ZFYVE1	5
ZFYVE16	9
ZFYVE19	1
ZFYVE21	8
ZFYVE26	4
ZFYVE27	6
ZFYVE9	2
ZGPAT	8
ZGRF1	6
ZHX1	7
ZHX2	8
ZHX3	7
ZIC2	5
ZIC5	9
ZIK1	7
ZKSCAN1	4
ZKSCAN2	9
ZKSCAN3	9
ZKSCAN4	6
ZKSCAN5	8
ZKSCAN8	2
ZMAT2	1
ZMAT3	0
ZMAT5	1
ZMIZ1	6
ZMIZ2	4
ZMPSTE24	4
ZMYM1	0
ZMYM2	5
ZMYM3	9
ZMYM4	6
ZMYM5	8
ZMYM6	5
ZMYND11	3
ZMYND19	3
ZMYND8	6
ZNF10	8
ZNF100	5
ZNF101	5
ZNF106	5
ZNF107	3
ZNF112	2
ZNF114	1
ZNF12	4
ZNF121	3
ZNF131	2
ZNF133	7
ZNF134	9
ZNF136	8
ZNF138	4
ZNF14	2
ZNF140	6
ZNF141	0
ZNF142	9
ZNF143	2
ZNF146	8
ZNF148	3
ZNF155	2
ZNF16	6
ZNF160	1
ZNF165	7
ZNF17	4
ZNF174	5
ZNF175	8
ZNF18	3
ZNF180	5
ZNF181	1
ZNF182	6
ZNF184	2
ZNF185	6
ZNF189	7
ZNF195	4
ZNF197	7
ZNF2	3
ZNF200	6
ZNF202	3
ZNF205	5
ZNF207	6
ZNF211	5
ZNF212	9
ZNF213	6
ZNF215	8
ZNF217	0
ZNF219	4
ZNF22	6
ZNF221	7
ZNF222	2
ZNF224	3
ZNF225	9
ZNF226	7
ZNF227	0
ZNF230	1
ZNF232	8
ZNF234	3
ZNF235	5
ZNF236	8
ZNF239	1
ZNF24	6
ZNF248	8
ZNF25	7
ZNF250	9
ZNF251	9
ZNF253	2
ZNF254	1
ZNF256	2
ZNF26	2
ZNF260	3
ZNF263	0
ZNF264	2
ZNF266	1
ZNF267	5
ZNF268	4
ZNF273	1
ZNF274	5
ZNF275	6
ZNF276	2
ZNF277	4
ZNF28	5
ZNF280B	0
ZNF280C	7
ZNF281	2
ZNF282	6
ZNF283	0
ZNF287	9
ZNF292	5
ZNF296	0
ZNF3	6
ZNF300	4
ZNF302	3
ZNF304	6
ZNF316	1
ZNF317	3
ZNF318	1
ZNF319	7
ZNF32	6
ZNF320	0
ZNF322	5
ZNF324	6
ZNF324B	0
ZNF326	3
ZNF329	5
ZNF330	6
ZNF331	0
ZNF333	3
ZNF335	0
ZNF337	3
ZNF33A	7
ZNF33B	9
ZNF34	9
ZNF341	9
ZNF343	4
ZNF346	0
ZNF347	1
ZNF35	1
ZNF350	5
ZNF354A	8
ZNF354B	5
ZNF354C	3
ZNF358	2
ZNF362	2
ZNF367	5
ZNF37A	6
ZNF382	0
ZNF383	6
ZNF384	4
ZNF385A	8
ZNF394	0
ZNF395	4
ZNF397	2
ZNF398	8
ZNF407	1
ZNF408	3
ZNF41	1
ZNF414	5
ZNF416	7
ZNF419	3
ZNF420	4
ZNF425	0
ZNF426	6
ZNF428	0
ZNF430	9
ZNF431	3
ZNF432	0
ZNF436	8
ZNF438	4
ZNF44	5
ZNF440	0
ZNF441	8
ZNF444	5
ZNF445	6
ZNF446	4
ZNF449	2
ZNF45	1
ZNF451	5
ZNF462	2
ZNF468	2
ZNF473	5
ZNF48	1
ZNF480	6
ZNF483	6
ZNF484	2
ZNF485	8
ZNF490	9
ZNF496	7
ZNF500	9
ZNF503	8
ZNF506	1
ZNF507	7
ZNF510	3
ZNF511	9
ZNF512	8
ZNF512B	1
ZNF513	9
ZNF514	7
ZNF516	6
ZNF517	0
ZNF518A	5
ZNF518B	8
ZNF521	6
ZNF524	1
ZNF525	7
ZNF526	1
ZNF527	6
ZNF529	9
ZNF530	0
ZNF532	6
ZNF543	3
ZNF544	9
ZNF548	3
ZNF549	5
ZNF550	8
ZNF551	1
ZNF552	9
ZNF554	0
ZNF555	6
ZNF557	3
ZNF558	6
ZNF559	9
ZNF561	5
ZNF562	2
ZNF565	9
ZNF566	1
ZNF567	4
ZNF568	1
ZNF569	4
ZNF57	8
ZNF570	9
ZNF571	5
ZNF573	9
ZNF574	9
ZNF576	4
ZNF579	1
ZNF580	4
ZNF581	2
ZNF583	0
ZNF584	6
ZNF586	0
ZNF587	9
ZNF587B	9
ZNF589	8
ZNF592	3
ZNF593	9
ZNF595	1
ZNF597	9
ZNF598	9
ZNF605	9
ZNF606	6
ZNF607	3
ZNF608	9
ZNF609	6
ZNF611	1
ZNF613	4
ZNF614	0
ZNF615	3
ZNF616	4
ZNF618	6
ZNF619	5
ZNF620	5
ZNF621	7
ZNF622	9
ZNF623	3
ZNF624	3
ZNF625	6
ZNF627	1
ZNF628	3
ZNF629	4
ZNF638	6
ZNF639	9
ZNF641	2
ZNF644	5
ZNF646	3
ZNF649	9
ZNF652	8
ZNF653	7
ZNF654	0
ZNF655	7
ZNF658	4
ZNF664	8
ZNF668	3
ZNF669	7
ZNF670	9
ZNF671	4
ZNF672	4
ZNF675	2
ZNF680	8
ZNF684	6
ZNF687	1
ZNF688	1
ZNF689	7
ZNF691	0
ZNF692	0
ZNF695	4
ZNF696	6
ZNF697	8
ZNF699	9
ZNF7	1
ZNF70	6
ZNF700	4
ZNF701	9
ZNF703	0
ZNF704	4
ZNF706	7
ZNF707	4
ZNF708	3
ZNF71	7
ZNF710	6
ZNF711	7
ZNF714	8
ZNF717	9
ZNF720	8
ZNF721	9
ZNF736	2
ZNF738	3
ZNF74	2
ZNF740	4
ZNF746	6
ZNF749	5
ZNF75A	6
ZNF76	8
ZNF761	1
ZNF764	1
ZNF765	4
ZNF766	9
ZNF768	7
ZNF77	6
ZNF770	6
ZNF771	6
ZNF772	3
ZNF773	8
ZNF775	7
ZNF776	5
ZNF777	8
ZNF778	3
ZNF780A	6
ZNF780B	3
ZNF782	8
ZNF783	3
ZNF784	3
ZNF785	7
ZNF786	6
ZNF787	1
ZNF789	9
ZNF79	2
ZNF790	7
ZNF791	9
ZNF792	4
ZNF800	3
ZNF805	5
ZNF808	4
ZNF81	5
ZNF813	0
ZNF816	9
ZNF821	4
ZNF823	1
ZNF827	4
ZNF829	9
ZNF830	8
ZNF839	9
ZNF84	8
ZNF841	4
ZNF845	8
ZNF85	8
ZNF850	0
ZNF852	4
ZNF865	0
ZNF875	8
ZNF880	9
ZNF888	2
ZNF891	2
ZNF91	0
ZNF92	4
ZNF93	5
ZNFX1	1
ZNHIT1	1
ZNHIT2	1
ZNHIT3	4
ZNHIT6	6
ZNRD1	1
ZNRD2	7
ZNRF1	9
ZNRF2	2
ZNRF3	1
ZPR1	4
ZRANB1	3
ZRANB2	0
ZRANB3	3
ZRSR2	6
ZSCAN12	2
ZSCAN16	9
ZSCAN18	8
ZSCAN2	7
ZSCAN20	7
ZSCAN21	4
ZSCAN22	2
ZSCAN23	3
ZSCAN25	1
ZSCAN26	7
ZSCAN29	4
ZSCAN30	3
ZSCAN31	4
ZSCAN32	5
ZSCAN5A	0
ZSCAN9	7
ZSWIM1	6
ZSWIM3	5
ZSWIM4	8
ZSWIM5	2
ZSWIM6	7
ZSWIM7	2
ZSWIM8	3
ZSWIM9	7
ZUP1	6
ZW10	8
ZWILCH	1
ZWINT	7
ZXDB	5
ZXDC	7
ZYG11A	9
ZYG11B	2
ZYX	1
ZZEF1	4
dummy_gene	4
